image,xmin,ymin,xmax,ymax,label
BloodImage_00362.jpeg.png,482,398,583,479,rbc
BloodImage_00362.jpeg.png,27,340,217,479,wbc
BloodImage_00364.jpeg.png,186,102,270,197,rbc
BloodImage_00364.jpeg.png,520,118,604,213,rbc
BloodImage_00364.jpeg.png,556,301,639,396,rbc
BloodImage_00364.jpeg.png,146,200,259,304,rbc
BloodImage_00364.jpeg.png,253,174,354,281,rbc
BloodImage_00364.jpeg.png,189,292,281,400,rbc
BloodImage_00364.jpeg.png,418,246,522,353,rbc
BloodImage_00364.jpeg.png,37,236,138,334,rbc
BloodImage_00364.jpeg.png,77,1,201,90,rbc
BloodImage_00364.jpeg.png,336,408,457,479,rbc
BloodImage_00364.jpeg.png,348,151,449,258,rbc
BloodImage_00364.jpeg.png,538,214,639,290,rbc
BloodImage_00364.jpeg.png,51,100,155,217,rbc
BloodImage_00364.jpeg.png,74,325,176,434,rbc
BloodImage_00364.jpeg.png,177,398,224,443,platelets
BloodImage_00364.jpeg.png,325,1,545,162,wbc
BloodImage_00369.jpeg.png,275,289,370,408,rbc
BloodImage_00369.jpeg.png,392,304,488,382,rbc
BloodImage_00369.jpeg.png,11,251,125,352,rbc
BloodImage_00369.jpeg.png,128,307,224,421,rbc
BloodImage_00369.jpeg.png,7,333,119,442,rbc
BloodImage_00369.jpeg.png,159,137,270,243,rbc
BloodImage_00369.jpeg.png,502,242,620,344,rbc
BloodImage_00369.jpeg.png,401,378,520,470,rbc
BloodImage_00369.jpeg.png,242,113,348,234,rbc
BloodImage_00369.jpeg.png,1,80,98,178,rbc
BloodImage_00369.jpeg.png,1,169,111,273,rbc
BloodImage_00369.jpeg.png,111,49,228,147,rbc
BloodImage_00369.jpeg.png,388,43,499,117,rbc
BloodImage_00369.jpeg.png,496,29,599,150,rbc
BloodImage_00369.jpeg.png,237,412,342,479,rbc
BloodImage_00369.jpeg.png,300,1,397,85,rbc
BloodImage_00369.jpeg.png,69,1,163,85,rbc
BloodImage_00369.jpeg.png,324,107,522,303,wbc
BloodImage_00369.jpeg.png,349,396,394,449,platelets
BloodImage_00369.jpeg.png,589,129,639,194,platelets
BloodImage_00370.jpeg.png,18,68,133,164,rbc
BloodImage_00370.jpeg.png,20,168,129,259,rbc
BloodImage_00370.jpeg.png,95,253,205,355,rbc
BloodImage_00370.jpeg.png,24,327,138,423,rbc
BloodImage_00370.jpeg.png,151,350,264,434,rbc
BloodImage_00370.jpeg.png,242,346,358,440,rbc
BloodImage_00370.jpeg.png,362,348,468,458,rbc
BloodImage_00370.jpeg.png,442,353,543,436,rbc
BloodImage_00370.jpeg.png,452,246,552,354,rbc
BloodImage_00370.jpeg.png,494,213,617,290,rbc
BloodImage_00370.jpeg.png,473,127,597,208,rbc
BloodImage_00370.jpeg.png,323,47,433,143,rbc
BloodImage_00370.jpeg.png,483,1,597,117,rbc
BloodImage_00370.jpeg.png,173,83,294,216,rbc
BloodImage_00370.jpeg.png,240,126,465,345,wbc
BloodImage_00371.jpeg.png,39,369,140,467,rbc
BloodImage_00371.jpeg.png,12,284,109,380,rbc
BloodImage_00371.jpeg.png,530,207,639,300,rbc
BloodImage_00371.jpeg.png,298,249,400,368,rbc
BloodImage_00371.jpeg.png,390,39,490,156,rbc
BloodImage_00371.jpeg.png,79,11,179,105,rbc
BloodImage_00371.jpeg.png,384,264,499,354,rbc
BloodImage_00371.jpeg.png,10,83,111,182,rbc
BloodImage_00371.jpeg.png,48,151,151,253,rbc
BloodImage_00371.jpeg.png,173,275,272,373,rbc
BloodImage_00371.jpeg.png,523,370,629,472,rbc
BloodImage_00371.jpeg.png,182,10,278,94,rbc
BloodImage_00371.jpeg.png,175,87,389,298,wbc
BloodImage_00372.jpeg.png,134,247,249,359,rbc
BloodImage_00372.jpeg.png,356,62,471,174,rbc
BloodImage_00372.jpeg.png,404,287,519,399,rbc
BloodImage_00372.jpeg.png,324,178,397,295,rbc
BloodImage_00372.jpeg.png,143,131,267,246,rbc
BloodImage_00372.jpeg.png,276,364,383,472,rbc
BloodImage_00372.jpeg.png,144,353,272,451,rbc
BloodImage_00372.jpeg.png,498,211,613,323,rbc
BloodImage_00372.jpeg.png,483,377,583,479,rbc
BloodImage_00372.jpeg.png,325,1,441,73,rbc
BloodImage_00372.jpeg.png,257,180,372,290,rbc
BloodImage_00372.jpeg.png,66,349,188,446,rbc
BloodImage_00372.jpeg.png,132,1,349,159,wbc
BloodImage_00374.jpeg.png,241,95,358,213,rbc
BloodImage_00374.jpeg.png,387,296,504,414,rbc
BloodImage_00374.jpeg.png,485,332,602,450,rbc
BloodImage_00374.jpeg.png,526,127,639,226,rbc
BloodImage_00374.jpeg.png,555,225,639,344,rbc
BloodImage_00374.jpeg.png,439,202,544,299,rbc
BloodImage_00374.jpeg.png,407,89,512,186,rbc
BloodImage_00374.jpeg.png,434,2,539,99,rbc
BloodImage_00374.jpeg.png,107,28,212,125,rbc
BloodImage_00374.jpeg.png,185,282,403,479,wbc
BloodImage_00374.jpeg.png,1,125,216,377,wbc
BloodImage_00376.jpeg.png,259,64,383,166,rbc
BloodImage_00376.jpeg.png,168,290,279,398,rbc
BloodImage_00376.jpeg.png,278,188,370,299,rbc
BloodImage_00376.jpeg.png,453,77,560,182,rbc
BloodImage_00376.jpeg.png,365,163,460,269,rbc
BloodImage_00376.jpeg.png,82,7,177,113,rbc
BloodImage_00376.jpeg.png,1,237,72,366,rbc
BloodImage_00376.jpeg.png,536,160,637,277,rbc
BloodImage_00376.jpeg.png,321,289,407,383,rbc
BloodImage_00376.jpeg.png,46,401,158,479,rbc
BloodImage_00376.jpeg.png,374,277,605,479,wbc
BloodImage_00377.jpeg.png,448,244,566,350,rbc
BloodImage_00377.jpeg.png,238,215,333,310,rbc
BloodImage_00377.jpeg.png,15,280,103,406,rbc
BloodImage_00377.jpeg.png,239,70,353,167,rbc
BloodImage_00377.jpeg.png,467,13,590,126,rbc
BloodImage_00377.jpeg.png,412,130,520,236,rbc
BloodImage_00377.jpeg.png,329,137,447,254,rbc
BloodImage_00377.jpeg.png,355,385,474,479,rbc
BloodImage_00377.jpeg.png,340,259,442,359,rbc
BloodImage_00377.jpeg.png,174,138,274,233,rbc
BloodImage_00377.jpeg.png,98,47,196,164,rbc
BloodImage_00377.jpeg.png,102,156,192,277,rbc
BloodImage_00377.jpeg.png,161,1,271,77,rbc
BloodImage_00377.jpeg.png,79,296,307,479,wbc
BloodImage_00377.jpeg.png,536,102,574,140,platelets
BloodImage_00377.jpeg.png,507,120,543,155,platelets
BloodImage_00378.jpeg.png,26,217,124,319,rbc
BloodImage_00378.jpeg.png,131,225,229,327,rbc
BloodImage_00378.jpeg.png,64,115,162,217,rbc
BloodImage_00378.jpeg.png,1,113,82,213,rbc
BloodImage_00378.jpeg.png,265,173,360,271,rbc
BloodImage_00378.jpeg.png,166,131,292,222,rbc
BloodImage_00378.jpeg.png,138,64,256,137,rbc
BloodImage_00378.jpeg.png,34,1,150,81,rbc
BloodImage_00378.jpeg.png,462,54,592,162,rbc
BloodImage_00378.jpeg.png,345,1,471,74,rbc
BloodImage_00378.jpeg.png,248,71,349,173,rbc
BloodImage_00378.jpeg.png,420,181,524,299,rbc
BloodImage_00378.jpeg.png,478,167,582,269,rbc
BloodImage_00378.jpeg.png,69,369,167,471,rbc
BloodImage_00378.jpeg.png,376,293,474,395,rbc
BloodImage_00378.jpeg.png,171,285,399,479,wbc
BloodImage_00379.jpeg.png,437,29,531,114,rbc
BloodImage_00379.jpeg.png,279,58,384,155,rbc
BloodImage_00379.jpeg.png,133,96,237,179,rbc
BloodImage_00379.jpeg.png,23,67,102,192,rbc
BloodImage_00379.jpeg.png,488,147,603,275,rbc
BloodImage_00379.jpeg.png,291,158,396,255,rbc
BloodImage_00379.jpeg.png,226,162,318,259,rbc
BloodImage_00379.jpeg.png,271,320,376,417,rbc
BloodImage_00379.jpeg.png,319,258,434,358,rbc
BloodImage_00379.jpeg.png,385,213,500,313,rbc
BloodImage_00379.jpeg.png,501,301,616,401,rbc
BloodImage_00379.jpeg.png,117,174,214,265,rbc
BloodImage_00379.jpeg.png,73,184,170,275,rbc
BloodImage_00379.jpeg.png,105,273,222,368,rbc
BloodImage_00379.jpeg.png,187,368,304,463,rbc
BloodImage_00379.jpeg.png,159,1,303,96,rbc
BloodImage_00379.jpeg.png,417,314,511,399,rbc
BloodImage_00379.jpeg.png,404,365,498,450,rbc
BloodImage_00379.jpeg.png,22,384,219,479,wbc
BloodImage_00382.jpeg.png,1,345,70,441,rbc
BloodImage_00382.jpeg.png,37,271,143,376,rbc
BloodImage_00382.jpeg.png,125,217,231,322,rbc
BloodImage_00382.jpeg.png,142,367,248,472,rbc
BloodImage_00382.jpeg.png,218,296,315,391,rbc
BloodImage_00382.jpeg.png,283,368,377,478,rbc
BloodImage_00382.jpeg.png,438,250,552,358,rbc
BloodImage_00382.jpeg.png,411,133,523,243,rbc
BloodImage_00382.jpeg.png,70,49,175,159,rbc
BloodImage_00382.jpeg.png,430,13,535,123,rbc
BloodImage_00382.jpeg.png,319,258,433,366,rbc
BloodImage_00382.jpeg.png,420,386,522,479,rbc
BloodImage_00382.jpeg.png,559,330,639,439,rbc
BloodImage_00382.jpeg.png,158,35,389,259,wbc
BloodImage_00382.jpeg.png,519,154,598,224,platelets
BloodImage_00382.jpeg.png,517,1,563,37,platelets
BloodImage_00384.jpeg.png,173,274,305,360,rbc
BloodImage_00384.jpeg.png,112,349,236,473,rbc
BloodImage_00384.jpeg.png,108,77,232,201,rbc
BloodImage_00384.jpeg.png,300,93,423,207,rbc
BloodImage_00384.jpeg.png,350,1,478,101,rbc
BloodImage_00384.jpeg.png,291,201,403,314,rbc
BloodImage_00384.jpeg.png,317,321,455,445,rbc
BloodImage_00384.jpeg.png,434,89,568,185,rbc
BloodImage_00384.jpeg.png,540,103,639,218,rbc
BloodImage_00384.jpeg.png,95,1,200,74,rbc
BloodImage_00384.jpeg.png,393,175,597,391,wbc
BloodImage_00387.jpeg.png,54,262,161,385,rbc
BloodImage_00387.jpeg.png,278,49,385,172,rbc
BloodImage_00387.jpeg.png,149,159,283,258,rbc
BloodImage_00387.jpeg.png,456,215,553,315,rbc
BloodImage_00387.jpeg.png,508,149,605,249,rbc
BloodImage_00387.jpeg.png,438,17,540,147,rbc
BloodImage_00387.jpeg.png,1,71,113,196,rbc
BloodImage_00387.jpeg.png,64,1,168,94,rbc
BloodImage_00387.jpeg.png,543,65,639,165,rbc
BloodImage_00387.jpeg.png,543,258,639,364,rbc
BloodImage_00387.jpeg.png,202,236,430,478,wbc
BloodImage_00387.jpeg.png,167,355,206,391,platelets
BloodImage_00387.jpeg.png,62,177,115,224,platelets
BloodImage_00388.jpeg.png,397,165,547,278,rbc
BloodImage_00388.jpeg.png,352,269,483,395,rbc
BloodImage_00388.jpeg.png,284,375,395,479,rbc
BloodImage_00388.jpeg.png,184,316,289,434,rbc
BloodImage_00388.jpeg.png,146,229,251,347,rbc
BloodImage_00388.jpeg.png,52,278,150,395,rbc
BloodImage_00388.jpeg.png,100,133,238,228,rbc
BloodImage_00388.jpeg.png,204,55,300,157,rbc
BloodImage_00388.jpeg.png,394,38,504,130,rbc
BloodImage_00388.jpeg.png,450,411,557,479,rbc
BloodImage_00388.jpeg.png,25,1,264,113,wbc
BloodImage_00393.jpeg.png,398,290,519,416,rbc
BloodImage_00393.jpeg.png,141,240,275,366,rbc
BloodImage_00393.jpeg.png,1,189,120,278,rbc
BloodImage_00393.jpeg.png,1,373,86,479,rbc
BloodImage_00393.jpeg.png,125,15,247,124,rbc
BloodImage_00393.jpeg.png,105,122,227,231,rbc
BloodImage_00393.jpeg.png,276,394,388,479,rbc
BloodImage_00393.jpeg.png,539,12,624,95,rbc
BloodImage_00393.jpeg.png,354,20,485,134,rbc
BloodImage_00393.jpeg.png,256,1,369,104,rbc
BloodImage_00393.jpeg.png,321,271,431,378,rbc
BloodImage_00393.jpeg.png,210,92,438,297,wbc
BloodImage_00395.jpeg.png,25,90,127,209,rbc
BloodImage_00395.jpeg.png,6,1,108,98,rbc
BloodImage_00395.jpeg.png,109,1,232,77,rbc
BloodImage_00395.jpeg.png,274,6,389,118,rbc
BloodImage_00395.jpeg.png,364,173,479,289,rbc
BloodImage_00395.jpeg.png,86,266,183,368,rbc
BloodImage_00395.jpeg.png,1,314,96,424,rbc
BloodImage_00395.jpeg.png,177,331,273,441,rbc
BloodImage_00395.jpeg.png,283,306,380,406,rbc
BloodImage_00395.jpeg.png,392,296,504,397,rbc
BloodImage_00395.jpeg.png,501,370,613,471,rbc
BloodImage_00395.jpeg.png,388,62,486,163,rbc
BloodImage_00395.jpeg.png,233,412,324,479,rbc
BloodImage_00395.jpeg.png,90,412,202,478,rbc
BloodImage_00395.jpeg.png,114,66,351,294,wbc
BloodImage_00395.jpeg.png,472,201,540,268,platelets
BloodImage_00395.jpeg.png,470,43,516,84,platelets
BloodImage_00400.jpeg.png,462,368,597,462,rbc
BloodImage_00400.jpeg.png,376,104,510,208,rbc
BloodImage_00400.jpeg.png,219,224,347,315,rbc
BloodImage_00400.jpeg.png,124,286,222,390,rbc
BloodImage_00400.jpeg.png,69,393,174,479,rbc
BloodImage_00400.jpeg.png,219,325,327,425,rbc
BloodImage_00400.jpeg.png,293,291,416,409,rbc
BloodImage_00400.jpeg.png,362,203,470,303,rbc
BloodImage_00400.jpeg.png,35,1,131,115,rbc
BloodImage_00400.jpeg.png,461,195,561,296,rbc
BloodImage_00400.jpeg.png,374,1,482,100,rbc
BloodImage_00400.jpeg.png,1,110,76,242,rbc
BloodImage_00400.jpeg.png,117,18,355,235,wbc
BloodImage_00403.jpeg.png,454,197,581,300,rbc
BloodImage_00403.jpeg.png,303,284,374,389,rbc
BloodImage_00403.jpeg.png,339,159,466,262,rbc
BloodImage_00403.jpeg.png,337,157,464,260,rbc
BloodImage_00403.jpeg.png,323,120,407,201,rbc
BloodImage_00403.jpeg.png,234,84,361,187,rbc
BloodImage_00403.jpeg.png,211,1,317,108,rbc
BloodImage_00403.jpeg.png,1,14,90,122,rbc
BloodImage_00403.jpeg.png,1,138,63,239,rbc
BloodImage_00403.jpeg.png,210,336,316,444,rbc
BloodImage_00403.jpeg.png,9,371,112,469,rbc
BloodImage_00403.jpeg.png,11,272,114,370,rbc
BloodImage_00403.jpeg.png,78,368,183,449,rbc
BloodImage_00403.jpeg.png,490,10,590,116,rbc
BloodImage_00403.jpeg.png,556,126,639,197,rbc
BloodImage_00403.jpeg.png,70,165,287,368,wbc
BloodImage_00403.jpeg.png,369,260,431,325,platelets
BloodImage_00403.jpeg.png,564,1,615,44,platelets
BloodImage_00404.jpeg.png,398,196,529,282,rbc
BloodImage_00404.jpeg.png,416,53,537,168,rbc
BloodImage_00404.jpeg.png,543,62,639,177,rbc
BloodImage_00404.jpeg.png,279,43,383,147,rbc
BloodImage_00404.jpeg.png,188,355,292,447,rbc
BloodImage_00404.jpeg.png,284,348,360,434,rbc
BloodImage_00404.jpeg.png,339,306,440,407,rbc
BloodImage_00404.jpeg.png,397,344,522,433,rbc
BloodImage_00404.jpeg.png,434,296,559,385,rbc
BloodImage_00404.jpeg.png,1,364,93,468,rbc
BloodImage_00404.jpeg.png,70,71,190,157,rbc
BloodImage_00404.jpeg.png,185,1,306,70,rbc
BloodImage_00404.jpeg.png,574,179,639,288,rbc
BloodImage_00404.jpeg.png,115,134,363,369,wbc
BloodImage_00404.jpeg.png,24,291,71,327,platelets
BloodImage_00405.jpeg.png,53,306,162,412,rbc
BloodImage_00405.jpeg.png,1,203,68,322,rbc
BloodImage_00405.jpeg.png,162,114,271,220,rbc
BloodImage_00405.jpeg.png,110,82,221,197,rbc
BloodImage_00405.jpeg.png,151,1,245,89,rbc
BloodImage_00405.jpeg.png,243,1,337,89,rbc
BloodImage_00405.jpeg.png,509,206,613,303,rbc
BloodImage_00405.jpeg.png,479,105,583,202,rbc
BloodImage_00405.jpeg.png,376,142,480,239,rbc
BloodImage_00405.jpeg.png,238,235,360,338,rbc
BloodImage_00405.jpeg.png,176,212,291,315,rbc
BloodImage_00405.jpeg.png,158,320,256,449,rbc
BloodImage_00405.jpeg.png,307,336,378,455,rbc
BloodImage_00405.jpeg.png,316,1,451,153,rbc
BloodImage_00405.jpeg.png,338,248,562,450,wbc
BloodImage_00408.jpeg.png,64,279,139,415,rbc
BloodImage_00408.jpeg.png,118,120,232,219,rbc
BloodImage_00408.jpeg.png,1,178,92,277,rbc
BloodImage_00408.jpeg.png,213,304,316,404,rbc
BloodImage_00408.jpeg.png,215,391,313,479,rbc
BloodImage_00408.jpeg.png,454,241,557,335,rbc
BloodImage_00408.jpeg.png,308,178,421,273,rbc
BloodImage_00408.jpeg.png,284,47,392,159,rbc
BloodImage_00408.jpeg.png,470,1,574,68,rbc
BloodImage_00408.jpeg.png,391,44,489,139,rbc
BloodImage_00408.jpeg.png,387,136,480,253,rbc
BloodImage_00408.jpeg.png,542,271,626,363,rbc
BloodImage_00408.jpeg.png,9,28,105,135,rbc
BloodImage_00408.jpeg.png,103,1,201,95,rbc
BloodImage_00408.jpeg.png,198,1,285,81,rbc
BloodImage_00408.jpeg.png,1,281,21,316,platelets
BloodImage_00408.jpeg.png,383,254,424,284,platelets
BloodImage_00408.jpeg.png,310,319,569,479,wbc
